Geneid	BG2_RPMI_DMSO_A	BG2_RPMI_VORI_A	BG2_RPMI_FLUC_A	BG2_RPMI_DMSO_B	BG2_RPMI_VORI_B	BG2_RPMI_FLUC_B	BG2_RPMI_DMSO_C	BG2_RPMI_VORI_C	BG2_RPMI_FLUC_C
GWK60_A00011	0.014115806357674489	0.012385359103516992	0.015801229632728543	0.015711826992925056	0.013040399876037959	0.26165642296307234	0.013949624391018685	0.1205642745629515	0.09884977414309355
GWK60_A00033	1.4115806357674487	2.0931256884943714	1.4695143558437544	1.8225719311793067	2.529837575951364	1.4827197301240767	1.7158038000952982	2.2907212166960784	2.570094127720432
GWK60_A00055	21.032551472934987	29.861100798579468	31.31803713206797	22.263658848974806	31.58384849976394	26.514517526924664	25.63940963069234	26.885833227538182	38.94681101237886
GWK60_A00077	67.48767019604173	99.55351647406958	107.98560331006686	91.94561156259743	98.24637266606999	136.84630920968684	79.56865752637059	122.37273868139577	122.17832084086363
GWK60_A00099	204.15690735104613	251.22462405573864	240.62112484719026	242.88913348362848	247.3111836490599	249.35857108380793	242.1236305549113	217.4979513115645	249.89222903374048
GWK60_A00121	33.468576874046214	17.488127054165993	12.893803380306492	34.377477460520026	12.76655147864116	11.861757840992613	41.848873173056056	7.595549297465944	14.432067024891658
GWK60_A00143	76.26770175051526	102.4764612224996	87.53881216531613	77.58500169106394	90.0439611440421	85.82330673188773	79.33151391172326	73.30307893427451	99.24517323966593
GWK60_A00165	110.69615345688334	118.08201369293101	126.01480632101013	106.68330528196115	119.22837606661506	81.89846038744163	106.9796694547223	86.68571341076212	113.3806909421283
GWK60_A00187	55.68685608102586	66.79424164526714	68.56153537640915	67.1523485677617	63.84579779308185	67.24570070150959	61.40624656926425	65.70752963680856	61.781108839433465
GWK60_A00209	41.500470691562995	59.43733833777805	68.15070340595821	50.34069368533189	63.96316139196618	69.16451446990546	47.06603269529705	56.303516220898345	64.15350341886771
GWK60_A00231	19.112801808291255	51.609791384355304	52.0334491805751	22.405065291911132	43.920066782495844	35.75971113828655	28.066644274729594	30.382197189863778	54.76277487527383
GWK60_A00253	182.06567040128556	303.8624002456859	284.5169407669101	211.65402142169347	391.2511174807669	250.31797796800583	230.39199644206462	197.12258891042566	232.69236833284222
GWK60_A00275	20.97608824750429	19.321160201486506	23.32261493790733	20.959577208562028	21.02112460017319	22.50245237482422	12.945251434865341	33.03461123024871	27.87563630835238
